ulasan,rating
gak bisa login..setelah buat pin..malah di suruh hubungi call center 123..kok jadi ribet yaa,1
Aplikasi GK jelas sudah daftar GK bisa masuk,1
RIBETTT. BANYAK BANGET DATA NYA PAKE SEGALA KTP LAH EMANG KITA MAU PINJEM ORANG CUMAN MAU LIHAT TAGIHAN LISTRIK. MEMPERSULIT RAKYAT NANTI KALAU DATA NYA DI RETAS AJA YE NYUSAHIN,1
"Mati lampu 27 kali, dibuat pengaduan 2 jam enggak ada kabar, malah disuruh matikan listrik total sendiri, dengan ketidakpastian kapan akan selesai masalahnya. update 3 April 2025 = Mati lampu lagi 3 jam, di perjalanan cuma 30 menit, baru datang ke lokasi 3 jam setelah laporan",1
"Habis di update ligin lagi yidak bisa, masukan email, ket email sudah terdaftar...",1
sudah 1 bulan lebih uang saya blm dibalikin ko selama in.itu hak saya sedangkan saya baru telat berapa hari listri sudah ditagi saja dan klo gx dibayar mau putus apa kah seperti itu kalian kerja. giliran anda nagi kaya mau berak. giliran pelanggan mau ambil haknya bertele-tele kerjaan anda,1
Knapa BNI VA hilang lagi.. hadehh,1
saat masukan kode otp dr email tdk bisa melulu padahal sudah benar kacauuu pln mobile sekrng,1
"Saya sangat kecewa wifi i con di tahun ini saya sudah langganan kurang lebih 2thn,byar lncar bahkan di awal tanggal , cumak knpa saya bikin laporan ditanggal 26 sampai sekarang tidak da teknisi tuk perbaiki karena alat nyala lampu merah ,dn internet terputus,saya hanya di minta nunggu2x trs,Dampak sy ngk bisa kerja dr tgl 26- skrg,dan bulan ini sy harus byr tetapi internet sy ngk bisa pakai.lebih baik sy gnti provider.Rugi saya byr full tp wifi ngk bisa di pakai ,,",1
"Mengapa sekarang kok gak ada virtual account BNI? menyusahkan, Tgl 2 April 2025 masih belum ada untuk virtual account BNI.",1
"sudah yg kesekian kali nya rumah saya mati lampu, dan hanya 3 rumah yg mati,, saya ini bayar loh..",1
"internet tidak ada data,sudah lapor dari tgl 24 sampai sekarang belum ada penanganan",1
tipa beli token PLN lama dapetnya,1
Pelit voucher dan diskon😌🥲,1
"Aplikasi makin ribet, login aja repot, biasanya lancar2, kok malah muncul 'AKUN ANDA TIDAK DAPAT DIGUNAKAN"" padahal no HP itu yg selalu sapa pakai, semakin kesono malah semakin kacau, hapus aja aplikasinya.",1
kenapa selalu keluar sndri ini aplikasi.. trus knpa token listrik cepat betul hbis.. biasanya 3 hari baru hbis..,1
sekarang ribet beli token pakai kuota ..padahal baru 2 x isi 20 ribu ..Uda ful .kata nggu awal bulan lagi..ini Uda awal bulan Sma aja.,1
mati listrik terus,1
Menambahkan rekening bank untuk pengembalian tidak bisa mohon perbaikannya.,1
buruk sekali pelayanan nya sering terjadi pemadaman listrik,1
"aplikasi tidak berguna? komplain tidak di respon, jangan download sblm menyesal",1
PLN SEENAKNYA SENDIRI BUMN GAK JELAS,1
"listrik drumah padam ,lapor via pln mobile tp 8jam tidak ada tindakan, pdahal di aplikasi petugas akan dtg 45menit - 3jam. mugkin tidak berlaku didesa",1
g bisa login,1
aplikasinya sangat menjengkelkan mau memesukkan dari sekian kode OTP yg dari email gak ada yg bisa dimasukkan.,1
"Pelayanan dari petugas lambat, mau ganti no HP di aplikasi nya harus ganti email juga. Tolong dikembangkan lagi dong aplikasi nya agar mempermudah masyarakat untuk menggunakan aplikasi ini",1
Dulu ada estimasi waktu padamnya sekarang kenapa malah hilang? kena efisiensi? mana sekarang sering banget padam lagi,1
makin lama pln makin gak profesional musim lebaran gini padam,1
penanganan super slow respon,1
aplikasi tolol nyusahin,1
"saya sangat kecewa dengan aplikasi ini karena benar"" lama dan tidak ada kepastian.",1
Live Agentnya sebaiknya dibina lebih baik karena tidak memberikan solusi an. Natasha SM status diaplikasi tidak sesuai dengan kenyataan dilapangan,1
ribet bat dah mau log in doang disuruh ubah pin udh diubah malah disuruh tunggu beberapa saat lagi yaelah,1
"Saya ganti hp, dah tidak bisa login dengan akun sebelumnya",1
bintang 1 dulu soalnya dari sudah 4 hari padam terus berturut turut dari jam 1 siang sampai malam,1
"setelah update malah ga bisa login, brp kali masukan no hp , akun anda tidak bisa digunakan silahkan hubungi helpdesk. udh lapor 123, udh via email smp berganti2 operator yang nanganin ttp aja ga ada jalan keluar. ga ada solusi , muter2 di situ2 aja",1
"buat login aja kok susah banget, masukin no hp, TDK dapat digunakan, suruh telp help desk, suruh cek aplikasinya sudah diupdate apa belum, di cek di play store sudah yg terbaru, tetep ga bisa login,payah",1
"tidak akurat sama sekali, pengaduan listrik karna di desa padam gak ada petugas sama sekali yang memperbaiki.",1
respon buruk tindakan lama !! listrik padam terus menerus sampe Berjam jam !! sepele !,1
"aplikasi gak jelas, rating palsu, kinerja buruk, pelayanan hancur, harus lapor kantor PLN untuk cepat ditangani. satu bintang memang layak",1
aplikasi kurang memuaskan,1
jaringan slalu padam,1
APLIKASI LALOAD PELAYANAN LAMBAT..,1
Aplikasi kurang bermanfaat percuma d download laporan padam tidak langsung follow up cuma d kasih jawaban komputer,1
apaan login pakek no hp aj..login pakek email gk.bisa..kuno ..gk bisa masuk suruh buat pin mulu..sengaja mempersulit ..minta bantuan 123 tidur mulu gk cepet respond,1
"gk bintang 5, dulu ada fitur buat track petugas yg nangani problem kayak aplikasi pesen makanan, slrg dihilangkan, jadi gk tau problem bener² sudah ditangani ato petugas masih gk tau dmn, pdahal di aplikasi selalu blg ditangani petugas",1
MATI LISTRIK DAN UDAH PENGADUAN 5X GA ADA PERUBAHAN SAMA SEKALI DAN MATLIS NYA LAMA BANGET GAJELAS.,1
"parah banget. tolong ditinggalkan lagi pelayanan nya., jngan masalah pembayaran aja. dipantau kalo ada gangguan mati lampu sekampung lama banget sampai 2/3.jam lebih harus laporan dulu baru ada tindakan.., sangat kecewa asal matiin aja lampu. tengah malam giliran mo hidup harus nunggu laporan.",1
Percuma lapor dan tlp kalo penanganan aja lambat...tlong di benahi utk orang2 yg di lapangan.... 2 x 24 jam tanpa tindakan...,1
respon lambat.tidak ada tanggapan sama sekali padahal listrik kami padam dari siang tanpa kejelasan.aplikasi ngk guna. salam dari palembang,1
"Tiap buka aplikasi harus log in dulu, verifikasi dulu, biar apa sih??",1
pelayanan sangat buruk dan respon lambat,1
aplikasi sering eror gak jelas,1
kenapa saya setiap lapor pasti lama ya udah hampir 2 jam gk datang datang saya kan jualan es batu dan ice cream bisa cair ini alamat saya bali kuta selatan mumbul taman giri benoa biar dapat perhatian pusat sangat mengecewakan mau aduan balik katanya udah batas pengaduan,1
Luar biasa listrik di daerah Morowali padam selama 2 hari dan Strom low mohon PLN terkait masyarakat mau sahur lampu masih padam..knpa pelayanannya jelek bngini,1
"Saya mengajukan penyambungan daya sementara via PLN mobile. Utk kritik dan saran, jika ada kebutuhan mendadak dg alasan tertentu utk melakukan restitusi data seharusnya bisa jg melalui PLN mobile.",1
"katanya 24 jam gimna mau beli token tengah malam ngaco emng PLN,,,Mendi pake meteran yg jadul jangan mau pake meteran via token listrik",1
akun saya yg satu lagi karena sering komplain kenapa di bekukan dan harus lapor dulu ke helpdesk.. emang nya pln ini anti komplain ya dari pelanggan.. lucu kalian.. pengen di nilai performa nya tapi anti komplain,1
gak bisa masuk. mau login malah suruh daftar.,1
tidak bisa di gunakan... setiap mau digunakan kok minta titik lokasi terus... harus isi alamat terus. kok tidak Bisa tersimpan akun yang terpakai sebelumnya,1
ribet ruet tlpon call center banyak pertanyaan yg mengakibatkan pls kita terkuras. pertanyaan yg satu diulang ulang biaya mahal,1
Bulan lalu saya catat meter tgl 27( belum lewat tgl terakhir swacam). tapi petugas mencatat meter tgl 25 dan yg dimasukkan tagihan yg tgl 25. Jadi aplikasi ini harusnya tidak berguna. Dihapus saja.,1
"Slow Respon min Info pemadaman area Ds padangan Kec Kayen Kidul Kab Kediri,,dr kemarin mulai pukul 16.30 sampai pagi ini belum juga kembali menyala... warga sudah tidak bisa lagi beraktivitas secara normal",1
kurang sat set,1
"penanganan gangguan tidak sesuai yg janjikan, katanya maksimal 3 jam penanganan gangguan tapi ini sudah lebih",1
gk rasa bertanggung jawab nya pihak PLN saya sudah nunggu 1 jam buat nunggu di buatkan kode nya malah gk ada respon sma sekali.... saya kasih bintang 1 buat apk PLN mobile ini,1
"beberapa kali telpon melalui pulsa , dan selalu cs nya tidak tersedia. PULSA HABIS TANPA ADA KEJELASAN JAWABAN DARI PLN KARENA Mencoba MENGHUBUNGI",1
aplikasinya tidak membantu respon tidak ditanggapi berulang2 buat laporan tpi tidak direspon tak ada guna aplikasinya,1
lemot,1
"tiba tiba punya tagihan yang ga jelas asal usul nya tanpa pemberitahuan melalui aplikasi atau email, padahl pemakaian normal dan tidak pernah melakukan kecurangan semakin tidak jelas PLN sekarang, mohon ditindak lanjuti",1
"aplikasi membingungkan dan susah digunakan diminta untuk daftar dulu, tanpa bisa masuk",1
Notifikasi dan kenyataan di lapangan sangat berbeda Pengaduan lewat aplikasi ini dan telpon 123 tetap saja tidak ada perubahan,1
Status pengaduan Hoax.. padam 32 jam.. Tidak ada tindakan apapun dr PLN setempat.. Telfon CS pun sampai lelah.. Adanya permohonan Maaf dan segera ditindaklanjuti.. Nyatanya tidak ada perkembangan..,1
sekarang pengaduan di Aplikasi PLN Mobile gak ada gunanya. saya sering kali melakukan pengaduan listrik padam gak di respon. bahkan riwayat status tidak sesuai dengan kondisi di lapangan. para petugasnya Makan gaji Buta,1
tdk bisa login dgn No HP terdaftar setelah di update ; sudah lapor 123 juga tetap tidak bisa login,1
pelayanan dilaporkan dri jam 8 pagi sampe jam 7 malam belum ada penanganan,1
ok,1
mbulet kaya aplikasi oon gak praktis kokean tanya,1
Parah.Pengaduan Sudah Lewat apk. sampai Tlp 123. Tetap Aja Tidak ada Tanggapan dari petugas.....,1
"semakin bobrok saja koualitas alat dan pelayanan PLN, ini sudah kesekian kali nya meteran keluar periksa, sudah beberapa petugas datang, tapi tidak kunjung selesai permasalahan nya, sudah buat laporan slowrespone, sekalinya di tanggapi tapi tidak ada progres, pernah sekali bayar sebesar 1 jt, pengecekan cuma begitu..dan yang datang bukan pihak PLN, melainkan vendor...PLN ladang Korupsi, bukan membantu melaikan memanfaatkan pelanggan dengan membayar, padahal gratis, tanpa biaya...",1
"login sekarang harus pake no.hp padahal no.hp saya udah mati ,tapi saya dulu login pake email sekarang udah ganti no.hp harus ganti email kalo nggak ya login pake no.hp yang udah mati. TOLONGLAH KEMBALIKAN AJA LOGINNYA PAKE EMAIL. bukanya mempermudah malah mempersulit",1
"warga disuruh bayar tepat waktu, tapi listrik mati ber jam2 warga minta perbaikan respon lama, dasar",1
Sahur gelap-gelapan. Sholat Subuh gelap-gelapan. PLN perusak pahala puasa.,1
tidak dapat login,1
"susah untuk menentukan titik lokasi, gak bs mengisi manual untul lokasi",1
Pelayanan PLN Praya ditempat kami Buruk Tegangan listrik tetap Buruk Mudahan diperhatikan oleh PLN Pusat tentang kondisi Listrik ditempat kami,1
Niat gak sih buat aplikasi? masa susah sekali mau buat pengaduan lokasi asik tidak bisa di buat. serumit ini kah mau buat laporan ke PLN?,1
"APLIKASI ga berguna, KITA YANG MAU BAYAR/BELI TOKEN MALAH DI PERSULIT. BELI DI APLIKASI SEBELAH LANCAR LANCAR AJA TUH.",1
"pelayanan nya kurang baik,, saya pengaduan dibatalkan sepihak, Tampa ada pemberitahuan atau bukit pengerjaannya,, mohon ditindak lanjut ini,, kalau gak di tindak aplikasi ini seolah tidak berguna bagi masyarakat tks.",1
"sangat lambat pelayanannya... 2 hari padam, belum juga di selesaukan..... memang sangat buruk pelayannya",1
"Bangsaddd, Mau Upgrade aja udah kek pinjol anjjj... Harus foto selfi drngan KTP segala macam.",1
"Sumpah jelek bgt, diminta masukkan OTP dari email sudah dicoba smp 4 kali tp selalu gak bisa. Aneh bgt sumpah",1
pengaduan listrik padam.. masukin alamat sulit.. sudah ada map kog masih suruh ngisi provinsi kecamatan .. tpi pilihan provinsi tidak ada.. isi manual juga gak bisa.. aneh banget..,1
"tolong dalam menangani pengaduan listrik padam mbuk ya segera di tangani supaya gimana caranya sesegera mungkin bisa nyala,nggak kok nyampai 3 jam baru dapat nyala. tolong kerja samanya lah",1
sekarang kok tidak bisa bayar pakai virtual account BNI,1
"cs tolong lah kalo melayani keluhan konsumen yg ikhlas, serius membantu. jgn dijawab template . konsumen butuh solusi. toh kita ga akan ngehubungi cs kalo ga urgent. ini sampe skrg keluhan saya masih gantung ga ada penyelesaian. kronologi, saya bayar listrik di aplikasi pake shopay. salso terpotong,tp tagihan terus muncul. sudah melapor 4x tidak selesai juga. dan skrg di tgl 21 ini , tagihan saya sudaj dikenakan denda 👏👏",1
"dengan adanya PLN mobile, laporan suka di batalkan",1
jelek sekali baik web maupun aplikasi,1
"aplikasi pln seperti enggak ada gunanya,turun daya tidak di tindak lanjuti,harus datang ke kantor pln,semestinya cukup dg aplikasi pln,aplikasi itu di buat untuk mempermudah,mohon kpd yg berwenang untuk merubah prosedur yg menyusahkan, MUDAHKANLAH JGN MENYUSAHKAN!!!! يسروا ولا تعسروا artinya mudahkan jangan susah kan !kpn pln merubah syarat turun daya dg cukup melalui aplikasi pln,tanpa datang ke kantor Bulungan",1
Tiap mati listrik selalu tanpa pemberitahuan dari aplikasi ini,1
kode verifikasi nya gak muncul2,1
tidak membantu,1
"anjir gabisa login pake email, login pke nomor hp harus pin apps. udah masukin pin apps malah disuruh call center, kmrn kyknya aman2 bae pake email",1
setiap habis update harus masuk awal lagi dan caranya aneh kok harus daftar lagi 🤯,1
"pengaduan di apk ini, tidak ada gunanya, tetep harus manggil petugas yg ahirnya berbayar, padahal dapet 3 kali code clear berhasil,sehari muncul periksa lagi giliran yg masukin code clear petugas , maka tidak ada gunanya.... layanan PLN mobile",1
"saya sangat berterima kasih ada mobile PLN, semua mudah ramah dan murah. .. tp saya kecewa Krn bla bla bla jika ditulis disini takut jadi kasus .. . .. .. semoga orang PLN sehat, selalu dan selamat dalam menjalankan tugas ajha .. .",1
"brpa kali ngelakuin pembayaran lewat ovo berhasil, tapi charger tiba2 mati uang tersedot. udah 3x bgtu dana ga ke refund, apa lagi dana lebih sehabis charger tetep ga kembali. kecewa lah slow respon. udah hampir 1bln nunggu ga ada dana refund",1
gak jelas gak bisa top up,1
slow respon !!!!!,1
Live Chat menanyakan perihal tindak lanjut pengaduan karena listrik mati tidak dijelaskan apa kendala nya dan Chat tiba2 di putus sepihak oleh Cs dari PLN....,1
LAMBAT,1
"Tadinya ada BNI VA sekarang kenapaa gak ada lagi min?jadi malah repot,akhirnya gak pernah transaksi lewat Apk PLN MOBILE lagi.",1
"katanya satu kk satu subsidi tapi ternyata data di BDT masih data lama, jadi gagal deh, sangat tidak memuaskan",1
"Kalau catat meteran kadang otomatis, kadang manual, engga kaya seperti pertama kali dwonload mudah otomatis, makin kesini suka error.",1
Sampah cek pemadaman listrik aja ribet,1
Cuma mau untung dari aplikasi...doang,1
Slow respon,1
lambat merespon.riwayat nya sudah di perbaiki.namun petugas nya dak kunjung tiba.,1
"ciri-ciri aplikasi buatan negara. 1. lemot. 2. tampilan rame seperti situs gratisan. 3. bertele-tele dan harus mengisi manual setiap ada pengaduan padahal sebelum daftar sudah di minta data lengkap. 4. tidak fokus pada guna aplikasi ini apa, ini aplikasi pengaduan kelistrikan malah ada buat beli pulsa, tiket, dll. 5. setiap pengaduan jawab petugas template tanpa penjabaran jelas penyebab permasalahan yang di tanyakan apa dan tidak ada bukti bahwa petugas sedang memperbaiki di lapangan.",1
saya mengadukan beberapa hari yg lalu tapi blm ada tindaklanjut,1
Percuma pln mobile .petugas di lapangan tidak ada respon nelpon 123 percuma hanya di tanya kode laporan tapi tidak ada respon .kalau mau uang buat bensin mobil .kami kasih,1
aplikasi apa ini. pelayanan ngk jelas selesai pengaduan ke PLN mobile silahkan tunggu. sampai kapan nunggu ni.. mohon di perbaiki pelayanan ny,1
PLN hari ini pelayanan buruk,1
kurang sigap,1
Saya sudah masukan kode otp sesuai email masih salah sampai 3 kali pengiriman kode otp tatap salah padahal sudah sesuai nomornya,1
sudah punya akun mau masuk ribet banget,1
Pelayan spbklu di PLN buruk.. Batre nyangkut di kabinet ga bisa di buka lsg hrs nunggu berjam jam. Kl emang ga siap bikin SGB ga usah bikin SGB jd nyusahin orang,1
semua yg diurus oleh perusahaan negara gak ada yg bisa digunakan dengan nyaman... kwalitas buruk bahkan sekedar produk aplikasi,1
Banyak tagihan gak jelas awal Januari 2025 ada kelebihan daya harus bayar 1jt udah saya bayar langsung ganti ke token eh di bulan Maret ada kelebihan daya lagi padahal udah ganti ke token masa kelebihan daya lagi. Inget korupsi itu dosa,1
Ribet banget login nda bisa pakai akun gmail sebelumnya daftar juga pakai email atau gmail juga... Tidak mempercepat tapi malah memburukan,1
"sebaiknya berikan informasi padam berencana daerah melalui pln mobile agar lebih mudah diakses, kalau bayar doang informasi sulit.",1
